Studiekode,Studienavn,Lærested,Studiested,Utdanningsområde og -type,Kvote,Opptaksrunde,År,Poenggrense
194 171,Rådgiving og voksnes læring,NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,49
194 171,Rådgiving og voksnes læring,NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,36.9
194 174,"Fransk, årsstudium",NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,0
194 174,"Fransk, årsstudium",NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 179,"Historie, årsstudium",NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,46.3
194 179,"Historie, årsstudium",NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,40.7
194 184,"Biologi og kjemi, realfag",NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,57.8
194 184,"Biologi og kjemi, realfag",NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,55.9
194 186,Medisinske og biologiske fag,NTNU,Ålesund,REALFAG,ORD,Hovedopptak,2021,49.3
194 186,Medisinske og biologiske fag,NTNU,Ålesund,REALFAG,ORDF,Hovedopptak,2021,50.9
194 200,"Kunsthistorie, bachelor",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,37.8
194 200,"Kunsthistorie, bachelor",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,0
194 205,"Matematiske fag, årsstudium",NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,0
194 205,"Matematiske fag, årsstudium",NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,0
194 210,"Nordisk språk og litteratur, årsstudium",NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,0
194 210,"Nordisk språk og litteratur, årsstudium",NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 218,"Økonomi og administrasjon, Trondheim, årsstudium",NTNU,Trondheim,ØKADM,ORD,Hovedopptak,2021,62.6
194 218,"Økonomi og administrasjon, Trondheim, årsstudium",NTNU,Trondheim,ØKADM,ORDF,Hovedopptak,2021,53.3
194 220,"Pedagogikk, årsstudium",NTNU,Trondheim,PEDFAG,ORD,Hovedopptak,2021,52.8
194 220,"Pedagogikk, årsstudium",NTNU,Trondheim,PEDFAG,ORDF,Hovedopptak,2021,44.8
194 221,Tegnspråk,NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,59.8
194 221,Tegnspråk,NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,46.5
194 222,Likestilling og mangfold,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,53.9
194 222,Likestilling og mangfold,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,44.7
194 227,"Ingeniør, maskin, Ålesund",NTNU,Ålesund,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
194 227,"Ingeniør, maskin, Ålesund",NTNU,Ålesund,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
194 238,"Statsvitenskap, årsstudium",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,53.7
194 238,"Statsvitenskap, årsstudium",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,49.5
194 239,"Samfunnsøkonomi, årsstudium",NTNU,Trondheim,ØKADM,ORD,Hovedopptak,2021,53.6
194 239,"Samfunnsøkonomi, årsstudium",NTNU,Trondheim,ØKADM,ORDF,Hovedopptak,2021,47.9
194 240,"Sosiologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,53
194 240,"Sosiologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,48.9
194 242,"Studier av kunnskap, teknologi og samfunn (STS)",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,50.8
194 242,"Studier av kunnskap, teknologi og samfunn (STS)",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,43.2
194 244,"Tysk, årsstudium",NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,0
194 244,"Tysk, årsstudium",NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 262,"Filmvitenskap, årsstudium",NTNU,Trondheim,MEDIEFAG,ORD,Hovedopptak,2021,48.2
194 262,"Filmvitenskap, årsstudium",NTNU,Trondheim,MEDIEFAG,ORDF,Hovedopptak,2021,46.3
194 264,Interaksjonsdesign,NTNU,Gjøvik,MEDIEFAG,ORD,Hovedopptak,2021,47.3
194 264,Interaksjonsdesign,NTNU,Gjøvik,MEDIEFAG,ORDF,Hovedopptak,2021,30.8
194 272,"Kunsthistorie, årsstudium",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,47.6
194 272,"Kunsthistorie, årsstudium",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,0
194 284,"Geografi, årsstudium",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,54.6
194 284,"Geografi, årsstudium",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,48.5
194 287,Informasjonsbehandling,NTNU,Trondheim,INFOTEKN,ORD,Hovedopptak,2021,60.8
194 287,Informasjonsbehandling,NTNU,Trondheim,INFOTEKN,ORDF,Hovedopptak,2021,34.5
194 294,Latin,NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,46.8
194 294,Latin,NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,31.9
194 298,Biomarin innovasjon,NTNU,Ålesund,ØKADM,ORD,Hovedopptak,2021,49.5
194 298,Biomarin innovasjon,NTNU,Ålesund,ØKADM,ORDF,Hovedopptak,2021,46.7
194 299,"Bioingeniør, Ålesund",NTNU,Ålesund,HELSEFAG - BIOING,ORD,Hovedopptak,2021,51.7
194 299,"Bioingeniør, Ålesund",NTNU,Ålesund,HELSEFAG - BIOING,ORDF,Hovedopptak,2021,48.5
194 300,"Digital infrastruktur og cybersikkerhet, Gjøvik",NTNU,Gjøvik,INFOTEKN,ORD,Hovedopptak,2021,49.8
194 300,"Digital infrastruktur og cybersikkerhet, Gjøvik",NTNU,Gjøvik,INFOTEKN,ORDF,Hovedopptak,2021,45.2
194 324,"Samfunnsvitenskapelige fag, emnestudier",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,57.1
194 324,"Samfunnsvitenskapelige fag, emnestudier",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,42
194 327,Biologi,NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,53.5
194 327,Biologi,NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,51.5
194 346,"Matvitenskap, teknologi og bærekraft",NTNU,Trondheim,TEKNO - ANNET,ORD,Hovedopptak,2021,47.8
194 346,"Matvitenskap, teknologi og bærekraft",NTNU,Trondheim,TEKNO - ANNET,ORDF,Hovedopptak,2021,46.5
194 353,Nautikk,NTNU,Ålesund,TEKNO - MARITIM,ORD,Hovedopptak,2021,49.5
194 353,Nautikk,NTNU,Ålesund,TEKNO - MARITIM,ORDF,Hovedopptak,2021,44.7
194 359,"Markedsføring, innovasjon og ledelse",NTNU,Ålesund,ØKADM,ORD,Hovedopptak,2021,44.3
194 359,"Markedsføring, innovasjon og ledelse",NTNU,Ålesund,ØKADM,ORDF,Hovedopptak,2021,43.5
194 366,Filosofi,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,50.8
194 366,Filosofi,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,45
194 367,"Sosialantropologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,51.5
194 367,"Sosialantropologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,46.8
194 369,"Økonomi og administrasjon, Gjøvik, bachelor",NTNU,Gjøvik,ØKADM,ORD,Hovedopptak,2021,44.6
194 369,"Økonomi og administrasjon, Gjøvik, bachelor",NTNU,Gjøvik,ØKADM,ORDF,Hovedopptak,2021,41.5
194 395,Informatikk,NTNU,Trondheim,INFOTEKN,ORD,Hovedopptak,2021,57.4
194 395,Informatikk,NTNU,Trondheim,INFOTEKN,ORDF,Hovedopptak,2021,51.6
194 404,"Økonomi og administrasjon, Gjøvik, bachelor, deltid",NTNU,Gjøvik,ØKADM,ORD,Hovedopptak,2021,60
194 404,"Økonomi og administrasjon, Gjøvik, bachelor, deltid",NTNU,Gjøvik,ØKADM,ORDF,Hovedopptak,2021,0
194 414,"Økonomi og administrasjon, Ålesund, bachelor",NTNU,Ålesund,ØKADM,ORD,Hovedopptak,2021,45.8
194 414,"Økonomi og administrasjon, Ålesund, bachelor",NTNU,Ålesund,ØKADM,ORDF,Hovedopptak,2021,43
194 422,Digital forretningsutvikling,NTNU,Trondheim,INFOTEKN,ORD,Hovedopptak,2021,56.3
194 422,Digital forretningsutvikling,NTNU,Trondheim,INFOTEKN,ORDF,Hovedopptak,2021,52.2
194 427,"Bioteknologi, Ålesund",NTNU,Ålesund,REALFAG,ORD,Hovedopptak,2021,50.4
194 427,"Bioteknologi, Ålesund",NTNU,Ålesund,REALFAG,ORDF,Hovedopptak,2021,50.3
194 432,Logistikkledelse,NTNU,Gjøvik,ØKADM,ORD,Hovedopptak,2021,47.6
194 432,Logistikkledelse,NTNU,Gjøvik,ØKADM,ORDF,Hovedopptak,2021,40.4
194 437,"Musikkvitenskap, bachelor",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,0
194 437,"Musikkvitenskap, bachelor",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,0
194 438,"Geografi, bachelor",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,42.5
194 438,"Geografi, bachelor",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,40.6
194 439,"Drama og teater, bachelor",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,38.8
194 439,"Drama og teater, bachelor",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,37.7
194 440,Bevegelsesvitenskap,NTNU,Trondheim,IDRETT,ORD,Hovedopptak,2021,45.8
194 440,Bevegelsesvitenskap,NTNU,Trondheim,IDRETT,ORDF,Hovedopptak,2021,43.8
194 456,"Allmenn litteraturvitenskap, bachelor",NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,41.6
194 456,"Allmenn litteraturvitenskap, bachelor",NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 459,Antikkens kultur og klassiske fag,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,47.7
194 459,Antikkens kultur og klassiske fag,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,36
194 466,Norsk tegnspråk,NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,45.5
194 466,Norsk tegnspråk,NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 470,Shipping management,NTNU,Ålesund,ØKADM,ORD,Hovedopptak,2021,51.1
194 470,Shipping management,NTNU,Ålesund,ØKADM,ORDF,Hovedopptak,2021,46.7
194 474,Europastudier med statsvitenskap,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,49.8
194 474,Europastudier med statsvitenskap,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,48.4
194 476,Musikkteknologi,NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,51.8
194 476,Musikkteknologi,NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,46.5
194 478,Arkeologi,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,44.6
194 478,Arkeologi,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,41.6
194 479,"Filosofi, generell filosofi",NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,49.3
194 479,"Filosofi, generell filosofi",NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,33.6
194 481,"Historie, bachelor",NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,39.4
194 481,"Historie, bachelor",NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,36.4
194 486,Samfunns- og idrettsvitenskap,NTNU,Trondheim,IDRETT,ORD,Hovedopptak,2021,49.2
194 486,Samfunns- og idrettsvitenskap,NTNU,Trondheim,IDRETT,ORDF,Hovedopptak,2021,47.2
194 503,"Ingeniør, data, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORD,Hovedopptak,2021,58
194 503,"Ingeniør, data, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,56
194 531,"Radiografi, Trondheim",NTNU,Trondheim,HELSEFAG - RADIO,ORD,Hovedopptak,2021,52
194 531,"Radiografi, Trondheim",NTNU,Trondheim,HELSEFAG - RADIO,ORDF,Hovedopptak,2021,47.1
194 554,Paramedisin,NTNU,Gjøvik,HELSEFAG - ANNET,ORD,Hovedopptak,2021,57.9
194 554,Paramedisin,NTNU,Gjøvik,HELSEFAG - ANNET,ORDF,Hovedopptak,2021,50.6
194 588,"Filosofi, anvendt etikk",NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,32
194 588,"Filosofi, anvendt etikk",NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,0
194 594,"Ergoterapi, Trondheim",NTNU,Trondheim,HELSEFAG - ERGO,ORD,Hovedopptak,2021,48.8
194 594,"Ergoterapi, Trondheim",NTNU,Trondheim,HELSEFAG - ERGO,ORDF,Hovedopptak,2021,43
194 597,"Lektor i kroppsøving og idrettsfag, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,56.8
194 597,"Lektor i kroppsøving og idrettsfag, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,53.1
194 602,"Teknologidesign og ledelse, årsstudium",NTNU,Gjøvik,TEKNO - ANNET,ORD,Hovedopptak,2021,45.8
194 602,"Teknologidesign og ledelse, årsstudium",NTNU,Gjøvik,TEKNO - ANNET,ORDF,Hovedopptak,2021,0
194 604,Webdesign,NTNU,Gjøvik,MEDIEFAG,ORD,Hovedopptak,2021,50
194 604,Webdesign,NTNU,Gjøvik,MEDIEFAG,ORDF,Hovedopptak,2021,31.8
194 615,"Allmenn litteraturvitenskap, årsstudium",NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,48.1
194 615,"Allmenn litteraturvitenskap, årsstudium",NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,0
194 616,Fransk med didaktikk,NTNU,Trondheim,SPRÅK,ORD,Hovedopptak,2021,47.9
194 616,Fransk med didaktikk,NTNU,Trondheim,SPRÅK,ORDF,Hovedopptak,2021,50
194 620,Bygningsinformasjonsmodellering - BIM,NTNU,Gjøvik,TEKNO - ANNET,ORD,Hovedopptak,2021,53.3
194 620,Bygningsinformasjonsmodellering - BIM,NTNU,Gjøvik,TEKNO - ANNET,ORDF,Hovedopptak,2021,-1
194 646,Film- og videoproduksjon,NTNU,Trondheim,MEDIEFAG,ORD,Hovedopptak,2021,55.2
194 646,Film- og videoproduksjon,NTNU,Trondheim,MEDIEFAG,ORDF,Hovedopptak,2021,52.5
194 651,"Grunnskolelærer, 5.-10. trinn, med matematikk",NTNU,Trondheim,LÆRER - GRL5-10,ORD,Hovedopptak,2021,52.2
194 651,"Grunnskolelærer, 5.-10. trinn, med matematikk",NTNU,Trondheim,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,50.4
194 673,Programmering ,NTNU,Gjøvik,INFOTEKN,ORD,Hovedopptak,2021,50.5
194 673,Programmering ,NTNU,Gjøvik,INFOTEKN,ORDF,Hovedopptak,2021,46.2
194 675,"Ingeniør, bygg, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORD,Hovedopptak,2021,54
194 675,"Ingeniør, bygg, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,50.5
194 684,"Lektor i historie, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,54
194 684,"Lektor i historie, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,50.8
194 685,"Lektor i språkfag/engelsk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,51.4
194 685,"Lektor i språkfag/engelsk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,48
194 686,"Lektor i språkfag/fransk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,0
194 686,"Lektor i språkfag/fransk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,0
194 687,"Lektor i språkfag/nordisk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,45.7
194 687,"Lektor i språkfag/nordisk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,44.1
194 689,"Lektor i språkfag/tysk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,0
194 689,"Lektor i språkfag/tysk, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,0
194 699,"Ingeniør, skipsdesign",NTNU,Ålesund,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
194 699,"Ingeniør, skipsdesign",NTNU,Ålesund,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
194 700,"Ergoterapi, Gjøvik",NTNU,Gjøvik,HELSEFAG - ERGO,ORD,Hovedopptak,2021,46.3
194 700,"Ergoterapi, Gjøvik",NTNU,Gjøvik,HELSEFAG - ERGO,ORDF,Hovedopptak,2021,39
194 701,"Radiografi, Gjøvik",NTNU,Gjøvik,HELSEFAG - RADIO,ORD,Hovedopptak,2021,49.6
194 701,"Radiografi, Gjøvik",NTNU,Gjøvik,HELSEFAG - RADIO,ORDF,Hovedopptak,2021,43.2
194 702,"Bioingeniør, Trondheim",NTNU,Trondheim,HELSEFAG - BIOING,ORD,Hovedopptak,2021,56.1
194 702,"Bioingeniør, Trondheim",NTNU,Trondheim,HELSEFAG - BIOING,ORDF,Hovedopptak,2021,54
194 703,Fysioterapi,NTNU,Trondheim,HELSEFAG - FYSIO,ORD,Hovedopptak,2021,58.7
194 703,Fysioterapi,NTNU,Trondheim,HELSEFAG - FYSIO,ORDF,Hovedopptak,2021,54.5
194 704,Audiologi,NTNU,Trondheim,HELSEFAG - AUDIO,ORD,Hovedopptak,2021,47.1
194 704,Audiologi,NTNU,Trondheim,HELSEFAG - AUDIO,ORDF,Hovedopptak,2021,40.6
194 715,"Humanistiske fag,  emnestudier",NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,53.8
194 715,"Humanistiske fag,  emnestudier",NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,35.8
194 740,Medisin,NTNU,Trondheim,HELSEFAG - MEDISIN,ORD,Hovedopptak,2021,68.6
194 740,Medisin,NTNU,Trondheim,HELSEFAG - MEDISIN,ORDF,Hovedopptak,2021,62
194 747,Elektrifisering og digitalisering ,NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,53.6
194 747,Elektrifisering og digitalisering ,NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,50.5
194 752,"Psykologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORD,Hovedopptak,2021,55.8
194 752,"Psykologi, årsstudium",NTNU,Trondheim,SAMFUNN,ORDF,Hovedopptak,2021,51
194 755,Materialteknologi,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,52.4
194 755,Materialteknologi,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,52.6
194 756,Arkitektur,NTNU,Trondheim,TEKNO - ARKITEKT,ORD,Hovedopptak,2021,60.6
194 756,Arkitektur,NTNU,Trondheim,TEKNO - ARKITEKT,ORDF,Hovedopptak,2021,55.7
194 757,Petroleumsfag,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,52.3
194 757,Petroleumsfag,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,51.6
194 759,Bygg- og miljøteknikk,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,54.1
194 759,Bygg- og miljøteknikk,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,52.5
194 760,Datateknologi,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,63.1
194 760,Datateknologi,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,60
194 761,Elektronisk systemdesign og innovasjon,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,58.5
194 761,Elektronisk systemdesign og innovasjon,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,57.7
194 763,Fysikk og matematikk,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,58.5
194 763,Fysikk og matematikk,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,59
194 764,Industriell kjemi og bioteknologi,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,56
194 764,Industriell kjemi og bioteknologi,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,55.6
194 765,Marin teknikk,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,55.6
194 765,Marin teknikk,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,54.4
194 766,Produktutvikling og produksjon,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,56
194 766,Produktutvikling og produksjon,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,54.2
194 767,Industriell økonomi og teknologiledelse,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,65.9
194 767,Industriell økonomi og teknologiledelse,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,61.6
194 768,Industriell design,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,61.6
194 768,Industriell design,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,57.5
194 769,Energi og miljø,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,55.8
194 769,Energi og miljø,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,55.2
194 770,Kommunikasjonsteknologi og digital sikkerhet,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,58.1
194 770,Kommunikasjonsteknologi og digital sikkerhet,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,56.1
194 777,"Musikkvitenskap, årsstudium",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,49.6
194 777,"Musikkvitenskap, årsstudium",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,43.5
194 786,Europastudier med spansk,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,41.6
194 786,Europastudier med spansk,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,39.5
194 793,Europastudier med fransk,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,0
194 793,Europastudier med fransk,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,0
194 795,Europastudier med tysk,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,42.4
194 795,Europastudier med tysk,NTNU,Trondheim,HISTORIE,ORDF,Hovedopptak,2021,45.2
194 796,"Drama og teater, årsstudium",NTNU,Trondheim,ESTETISK,ORD,Hovedopptak,2021,54.4
194 796,"Drama og teater, årsstudium",NTNU,Trondheim,ESTETISK,ORDF,Hovedopptak,2021,50.3
194 798,Kybernetikk og robotikk,NTNU,Trondheim,TEKNO - SIVING,ORD,Hovedopptak,2021,62.5
194 798,Kybernetikk og robotikk,NTNU,Trondheim,TEKNO - SIVING,ORDF,Hovedopptak,2021,60.3
194 818,"Samfunnsøkonomi, master",NTNU,Trondheim,ØKADM,ORD,Hovedopptak,2021,50.7
194 818,"Samfunnsøkonomi, master",NTNU,Trondheim,ØKADM,ORDF,Hovedopptak,2021,48.4
194 822,"Ingeniør, fornybar energi, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORD,Hovedopptak,2021,55
194 822,"Ingeniør, fornybar energi, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,54
194 824,"Teknologidesign og ledelse, bachelor",NTNU,Gjøvik,TEKNO - ANNET,ORD,Hovedopptak,2021,42.3
194 824,"Teknologidesign og ledelse, bachelor",NTNU,Gjøvik,TEKNO - ANNET,ORDF,Hovedopptak,2021,32.4
194 835,"Ingeniør, fornybar energi, Gjøvik",NTNU,Gjøvik,TEKNO - INGENIØR,ORD,Hovedopptak,2021,0
194 835,"Ingeniør, fornybar energi, Gjøvik",NTNU,Gjøvik,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,0
194 840,"Ingeniør, data, Ålesund",NTNU,Ålesund,TEKNO - INGENIØR,ORD,Hovedopptak,2021,46.8
194 840,"Ingeniør, data, Ålesund",NTNU,Ålesund,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,45.7
194 843,"Lektor i realfag, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,52.7
194 843,"Lektor i realfag, 8.-13. trinn",NTNU,Trondheim,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,52.3
194 847,"Filmvitenskap, bachelor",NTNU,Trondheim,MEDIEFAG,ORD,Hovedopptak,2021,38.2
194 847,"Filmvitenskap, bachelor",NTNU,Trondheim,MEDIEFAG,ORDF,Hovedopptak,2021,36.4
194 851,"Medievitenskap, bachelor",NTNU,Trondheim,MEDIEFAG,ORD,Hovedopptak,2021,42.5
194 851,"Medievitenskap, bachelor",NTNU,Trondheim,MEDIEFAG,ORDF,Hovedopptak,2021,39
194 852,"Pedagogikk, bachelor",NTNU,Trondheim,PEDFAG,ORD,Hovedopptak,2021,47.9
194 852,"Pedagogikk, bachelor",NTNU,Trondheim,PEDFAG,ORDF,Hovedopptak,2021,41.7
194 855,"Bioteknologi, Trondheim",NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,60
194 855,"Bioteknologi, Trondheim",NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,58.2
194 856,"Ingeniør, elektro, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORD,Hovedopptak,2021,52.8
194 856,"Ingeniør, elektro, Trondheim",NTNU,Trondheim,TEKNO - INGENIØR,ORDF,Hovedopptak,2021,50.9
194 857,Fysikk,NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,52.5
194 857,Fysikk,NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,54.5
194 859,Geologi,NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,55.4
194 859,Geologi,NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,53
194 860,Kjemi,NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,47
194 860,Kjemi,NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,47.7
194 862,"Matematiske fag, bachelor",NTNU,Trondheim,REALFAG,ORD,Hovedopptak,2021,48.1
194 862,"Matematiske fag, bachelor",NTNU,Trondheim,REALFAG,ORDF,Hovedopptak,2021,49
194 870,Europastudier med engelsk,NTNU,Trondheim,HISTORIE,ORD,Hovedopptak,2021,45.2
