Lærested,Lærestedsnavn ,Studiekode,Studienavn,Studiested,Utdanningsområde- og type,Kvote,År,Opptaksfase,Poenggrense,Poenggrense + venteliste,Antall på venteliste,Antall studier per kvote i år
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORD,2020,Hovedopptak,54.4,54.4 (500),500,1303
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORD,2020,Suppleringsopptak,54.4,54.4 (319),319,1303
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORDF,2019,Hovedopptak,45.7,45.7 (198),198,1272
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORDF,2019,Suppleringsopptak,45.0,45.0 (124),124,1272
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORDF,2020,Hovedopptak,48.4,48.4 (220),220,1272
UIO,Universitetet i Oslo,185 899,Tannpleie,Oslo,HELSEFAG - ODONT,ORDF,2020,Suppleringsopptak,48.4,48.4 (132),132,1272
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORD,2019,Hovedopptak,46.3,46.3 (34),34,1303
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORD,2019,Suppleringsopptak,46.3,46.3 (18),18,1303
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORD,2020,Hovedopptak,47.9,47.9 (21),21,1303
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORD,2020,Suppleringsopptak,47.9,47.9 (13),13,1303
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 901,Klart språk,Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 904,Kulturarv og bevaringskunnskap,Oslo,HISTORIE,ORD,2019,Hovedopptak,55.8,55.8 (62),62,1303
UIO,Universitetet i Oslo,185 904,Kulturarv og bevaringskunnskap,Oslo,HISTORIE,ORD,2019,Suppleringsopptak,55.8,55.8 (46),46,1303
UIO,Universitetet i Oslo,185 904,Kulturarv og bevaringskunnskap,Oslo,HISTORIE,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 904,Kulturarv og bevaringskunnskap,Oslo,HISTORIE,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORD,2019,Hovedopptak,54.4,54.4 (66),66,1303
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORD,2019,Suppleringsopptak,54.4,54.4 (38),38,1303
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORD,2020,Hovedopptak,55.1,55.1 (89),89,1303
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORD,2020,Suppleringsopptak,55.1,55.1 (39),39,1303
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORDF,2019,Hovedopptak,42.0,42.0 (18),18,1272
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORDF,2019,Suppleringsopptak,42.0,42.0 (10),10,1272
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORDF,2020,Hovedopptak,42.1,42.1 (13),13,1272
UIO,Universitetet i Oslo,185 910,"Religionsvitenskap, årsstudium",Oslo,HISTORIE,ORDF,2020,Suppleringsopptak,42.1,42.1 (6),6,1272
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORD,2019,Hovedopptak,45.4,45.4 (60),60,1303
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORD,2019,Suppleringsopptak,45.4,45.4 (32),32,1303
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORD,2020,Hovedopptak,53.2,53.2 (135),135,1303
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORD,2020,Suppleringsopptak,53.2,53.2 (50),50,1303
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 912,"Spansk, årsstudium",Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORD,2020,Suppleringsopptak,O.i.,O.i. (0),0,1303
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 915,Geofysikk og klima,Oslo,REALFAG,ORDF,2020,Suppleringsopptak,O.i.,O.i. (0),0,1272
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORD,2019,Hovedopptak,47.9,47.9 (154),154,1303
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORD,2019,Suppleringsopptak,47.9,47.9 (94),94,1303
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORD,2020,Hovedopptak,48.8,48.8 (130),130,1303
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORD,2020,Suppleringsopptak,48.8,48.8 (87),87,1303
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORDF,2019,Hovedopptak,36.5,36.5 (33),33,1272
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,36.5,36.5 (21),21,1272
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORDF,2020,Hovedopptak,34.6,34.6 (15),15,1272
UIO,Universitetet i Oslo,185 920,"Engelsk, bachelor",Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,34.6,34.6 (13),13,1272
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORD,2019,Hovedopptak,45.6,45.6 (31),31,1303
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORD,2019,Suppleringsopptak,45.6,45.6 (21),21,1303
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORD,2020,Hovedopptak,49.2,49.2 (73),73,1303
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORD,2020,Suppleringsopptak,49.2,49.2 (47),47,1303
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 922,"Allmenn litteraturvitenskap, bachelor",Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORD,2019,Hovedopptak,49.3,49.3 (94),94,1303
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORD,2019,Suppleringsopptak,49.3,49.3 (68),68,1303
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORD,2020,Hovedopptak,50.6,50.6 (130),130,1303
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORD,2020,Suppleringsopptak,50.6,50.6 (78),78,1303
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 923,Midtøsten-studier med arabisk,Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,33.0,33.0 (1),1,1272
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORD,2019,Hovedopptak,40.9,40.9 (9),9,1303
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORD,2019,Suppleringsopptak,40.9,40.9 (5),5,1303
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORD,2020,Hovedopptak,41.3,41.3 (13),13,1303
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORD,2020,Suppleringsopptak,41.3,41.3 (9),9,1303
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 924,"Spansk, bachelor",Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORD,2020,Hovedopptak,45.0,45.0 (41),41,1303
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORD,2020,Suppleringsopptak,45.0,45.0 (24),24,1303
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 929,"Religionsvitenskap, bachelor",Oslo,HISTORIE,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORD,2019,Hovedopptak,49.0,49.0 (19),19,1303
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORD,2019,Suppleringsopptak,49.0,49.0 (12),12,1303
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORD,2020,Suppleringsopptak,Alle,Alle (0),0,1303
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORDF,2019,Hovedopptak,46.8,46.8 (12),12,1272
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORDF,2019,Suppleringsopptak,46.8,46.8 (8),8,1272
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 935,"Lektor, 8.-13. trinn, fremmedspråk",Oslo,LÆRER - LEKTOR 8-13,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORD,2019,Hovedopptak,66.6,66.6 (1746),1746,1303
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORD,2019,Suppleringsopptak,66.6,66.6 (1083),1083,1303
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORD,2020,Hovedopptak,66.8,66.8 (2018),2018,1303
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORD,2020,Suppleringsopptak,66.8,66.8 (1187),1187,1303
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORDF,2019,Hovedopptak,57.1,57.1 (805),805,1272
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORDF,2019,Suppleringsopptak,57.1,57.1 (479),479,1272
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORDF,2020,Hovedopptak,58.0,58.0 (883),883,1272
UIO,Universitetet i Oslo,185 941,"Psykologi , høst",Oslo,SAMFUNN,ORDF,2020,Suppleringsopptak,58.0,58.0 (517),517,1272
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORD,2019,Hovedopptak,65.7,65.7 (1556),1556,1303
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORD,2019,Suppleringsopptak,65.7,65.7 (1033),1033,1303
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORD,2020,Hovedopptak,65.7,65.7 (1650),1650,1303
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORD,2020,Suppleringsopptak,65.7,65.7 (1077),1077,1303
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORDF,2019,Hovedopptak,55.7,55.7 (771),771,1272
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORDF,2019,Suppleringsopptak,55.7,55.7 (494),494,1272
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORDF,2020,Hovedopptak,56.5,56.5 (737),737,1272
UIO,Universitetet i Oslo,185 942,"Psykologi , vår",Oslo,SAMFUNN,ORDF,2020,Suppleringsopptak,56.5,56.5 (486),486,1272
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORD,2019,Hovedopptak,54.6,54.6 (60),60,1303
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORD,2019,Suppleringsopptak,54.6,54.6 (31),31,1303
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORD,2020,Hovedopptak,58.8,58.8 (146),146,1303
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORD,2020,Suppleringsopptak,58.8,58.8 (74),74,1303
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORDF,2019,Hovedopptak,33.4,33.4 (2),2,1272
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORDF,2019,Suppleringsopptak,33.4,33.4 (1),1,1272
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORDF,2020,Hovedopptak,43.7,43.7 (22),22,1272
UIO,Universitetet i Oslo,185 950,"Italiensk, årsstudium",Oslo,SPRÅK,ORDF,2020,Suppleringsopptak,43.7,43.7 (13),13,1272
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORD,2020,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,FOR,2019,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,FOR,2019,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,FOR,2020,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 003,"Ingeniør, bygg",Stavanger,TEKNO - INGENIØR,FOR,2020,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORD,2019,Hovedopptak,47.7,47.7 (36),36,1303
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORD,2019,Suppleringsopptak,47.7,47.7 (23),23,1303
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORD,2020,Hovedopptak,44.4,44.4 (16),16,1303
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORD,2020,Suppleringsopptak,44.4,44.4 (13),13,1303
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,FOR,2019,Hovedopptak,30.0,30.0 (1),1,100
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,FOR,2019,Suppleringsopptak,30.0,30.0 (1),1,100
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,FOR,2020,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 004,"Ingeniør, datateknologi",Stavanger,TEKNO - INGENIØR,FOR,2020,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORD,2020,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,FOR,2019,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,FOR,2019,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,FOR,2020,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 005,"Ingeniør, automatisering og elektronikkdesign",Stavanger,TEKNO - INGENIØR,FOR,2020,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORD,2020,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,FOR,2019,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,FOR,2019,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,FOR,2020,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 009,"Ingeniør, kjemi og miljø",Stavanger,TEKNO - INGENIØR,FOR,2020,Suppleringsopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORD,2019,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORD,2019,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORD,2020,Hovedopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORD,2020,Suppleringsopptak,Alle,Alle (0),0,1303
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORDF,2019,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORDF,2019,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORDF,2020,Hovedopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,ORDF,2020,Suppleringsopptak,Alle,Alle (0),0,1272
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,FOR,2019,Hovedopptak,Alle,Alle (0),0,100
UIS,Universitetet i Stavanger,217 012,"Ingeniør, maskin",Stavanger,TEKNO - INGENIØR,FOR,2019,Suppleringsopptak,Alle,Alle (0),0,100
